code,gpt4o_consumer_final,gemini_consumer_final,gemini_type,agree_xv,final_label_xv
2002625000,True,False,intermediate_good,False,REVIEW
2002650000,True,False,intermediate_good,False,REVIEW
2002675000,True,False,intermediate_good,False,REVIEW
2002700000,True,False,intermediate_good,False,REVIEW
2002725000,True,False,intermediate_good,False,REVIEW
2002750000,True,False,intermediate_good,False,REVIEW
2002775000,True,False,intermediate_good,False,REVIEW
2002800000,True,False,intermediate_good,False,REVIEW
2002825000,True,False,intermediate_good,False,REVIEW
2002850000,True,False,intermediate_good,False,REVIEW
2002875000,True,False,intermediate_good,False,REVIEW
2002905000,True,False,intermediate_good,False,REVIEW
2002975000,True,False,intermediate_good,False,REVIEW
2003000000,True,False,intermediate_good,False,REVIEW
2003025000,True,False,intermediate_good,False,REVIEW
2003050000,True,False,intermediate_good,False,REVIEW
2003075000,True,False,intermediate_good,False,REVIEW
2003100000,True,False,intermediate_good,False,REVIEW
2003130000,True,False,intermediate_good,False,REVIEW
2003180000,True,False,intermediate_good,False,REVIEW
2003225000,True,False,intermediate_good,False,REVIEW
2003255000,True,False,intermediate_good,False,REVIEW
2003325000,True,False,intermediate_good,False,REVIEW
2003360000,True,False,intermediate_good,False,REVIEW
2003375000,True,False,intermediate_good,False,REVIEW
2003400000,True,False,intermediate_good,False,REVIEW
2003425000,True,False,intermediate_good,False,REVIEW
2003450000,True,False,intermediate_good,False,REVIEW
2003475000,True,False,intermediate_good,False,REVIEW
2003500000,True,False,intermediate_good,False,REVIEW
2003530000,True,False,intermediate_good,False,REVIEW
2003550000,True,False,intermediate_good,False,REVIEW
2003580000,True,False,intermediate_good,False,REVIEW
2003600000,True,False,intermediate_good,False,REVIEW
2003675000,True,False,intermediate_good,False,REVIEW
2003700000,True,False,intermediate_good,False,REVIEW
2003725000,True,False,intermediate_good,False,REVIEW
2003750000,True,False,intermediate_good,False,REVIEW
2003775000,True,False,intermediate_good,False,REVIEW
2003805000,True,False,intermediate_good,False,REVIEW
2003850000,True,False,intermediate_good,False,REVIEW
2003875000,True,False,intermediate_good,False,REVIEW
2003900000,True,False,intermediate_good,False,REVIEW
2003925000,True,False,intermediate_good,False,REVIEW
2003950000,True,False,intermediate_good,False,REVIEW
2003975000,True,False,intermediate_good,False,REVIEW
2004000000,True,False,intermediate_good,False,REVIEW
2004025000,True,False,intermediate_good,False,REVIEW
2004050000,True,False,intermediate_good,False,REVIEW
2004075000,True,False,intermediate_good,False,REVIEW
2004100000,True,False,intermediate_good,False,REVIEW
2004125000,True,False,intermediate_good,False,REVIEW
2004150000,True,False,intermediate_good,False,REVIEW
2004175000,False,False,intermediate_good,True,non_consumer
2004205000,True,False,intermediate_good,False,REVIEW
2004225000,True,False,intermediate_good,False,REVIEW
2004250000,True,False,intermediate_good,False,REVIEW
2004275000,True,False,intermediate_good,False,REVIEW
2004300000,False,False,intermediate_good,True,non_consumer
2004325000,False,False,intermediate_good,True,non_consumer
2004350000,False,False,intermediate_good,True,non_consumer
2004375000,False,False,intermediate_good,True,non_consumer
2004400000,False,False,intermediate_good,True,non_consumer
2004425000,False,False,intermediate_good,True,non_consumer
2004430000,False,False,intermediate_good,True,non_consumer
2004450000,True,False,intermediate_good,False,REVIEW
2004475000,True,False,intermediate_good,False,REVIEW
2004500000,True,False,intermediate_good,False,REVIEW
2004550000,True,False,intermediate_good,False,REVIEW
2004575000,True,False,intermediate_good,False,REVIEW
2004600000,True,False,intermediate_good,False,REVIEW
2004625000,True,False,intermediate_good,False,REVIEW
2004650000,True,False,intermediate_good,False,REVIEW
2004675000,True,False,intermediate_good,False,REVIEW
2004700000,True,False,intermediate_good,False,REVIEW
2004725000,True,False,intermediate_good,False,REVIEW
2004770000,True,False,intermediate_good,False,REVIEW
2004775000,True,False,intermediate_good,False,REVIEW
2004800000,True,False,intermediate_good,False,REVIEW
2004825000,True,False,intermediate_good,False,REVIEW
2004850000,True,False,intermediate_good,False,REVIEW
2004875000,True,False,intermediate_good,False,REVIEW
2004900000,True,False,intermediate_good,False,REVIEW
2004925000,True,False,intermediate_good,False,REVIEW
2004950000,True,False,intermediate_good,False,REVIEW
2004975000,True,False,intermediate_good,False,REVIEW
2005000000,True,False,intermediate_good,False,REVIEW
2005025000,True,False,intermediate_good,False,REVIEW
2005050000,False,False,intermediate_good,True,non_consumer
2005075000,False,False,intermediate_good,True,non_consumer
2005080000,False,False,intermediate_good,True,non_consumer
2005085000,False,False,intermediate_good,True,non_consumer
2005125000,False,False,intermediate_good,True,non_consumer
2005155000,False,False,intermediate_good,True,non_consumer
2005180000,False,False,intermediate_good,True,non_consumer
2005210000,False,False,intermediate_good,True,non_consumer
2005226000,False,False,intermediate_good,True,non_consumer
2005255000,False,False,intermediate_good,True,non_consumer
2005275000,False,False,intermediate_good,True,non_consumer
2005300000,False,False,intermediate_good,True,non_consumer
2005330000,False,False,intermediate_good,True,non_consumer
2005350000,False,False,intermediate_good,True,non_consumer
2005375000,False,False,intermediate_good,True,non_consumer
2005400000,False,False,intermediate_good,True,non_consumer
2005425000,False,False,intermediate_good,True,non_consumer
2005450000,False,False,intermediate_good,True,non_consumer
2005480000,False,False,intermediate_good,True,non_consumer
2005490000,False,False,intermediate_good,True,non_consumer
2005500000,False,False,intermediate_good,True,non_consumer
2005505000,False,False,intermediate_good,True,non_consumer
2005510000,False,False,intermediate_good,True,non_consumer
2005515000,False,False,intermediate_good,True,non_consumer
2005525000,False,False,intermediate_good,True,non_consumer
2005560000,False,False,intermediate_good,True,non_consumer
2005575000,False,False,intermediate_good,True,non_consumer
2005605000,False,False,intermediate_good,True,non_consumer
2005630000,False,False,intermediate_good,True,non_consumer
2005650000,False,False,intermediate_good,True,non_consumer
2005675000,True,False,intermediate_good,False,REVIEW
2005700000,True,False,intermediate_good,False,REVIEW
2005725000,True,False,intermediate_good,False,REVIEW
2005750000,True,False,intermediate_good,False,REVIEW
2005775000,True,False,intermediate_good,False,REVIEW
2005800000,True,False,intermediate_good,False,REVIEW
2005825000,True,False,intermediate_good,False,REVIEW
2005850000,True,False,intermediate_good,False,REVIEW
2005875000,True,False,intermediate_good,False,REVIEW
2005900000,True,False,intermediate_good,False,REVIEW
2005925000,True,False,intermediate_good,False,REVIEW
2005950000,True,False,intermediate_good,False,REVIEW
2005975000,True,False,intermediate_good,False,REVIEW
2006025000,True,False,intermediate_good,False,REVIEW
2006050000,True,False,intermediate_good,False,REVIEW
2006075000,True,False,intermediate_good,False,REVIEW
2006100000,True,False,intermediate_good,False,REVIEW
2006125000,True,False,intermediate_good,False,REVIEW
2006155000,True,False,intermediate_good,False,REVIEW
2006160000,True,False,intermediate_good,False,REVIEW
2006175000,True,False,intermediate_good,False,REVIEW
2006200000,True,False,intermediate_good,False,REVIEW
2006225000,True,False,intermediate_good,False,REVIEW
2006255000,True,False,intermediate_good,False,REVIEW
2006300000,True,False,intermediate_good,False,REVIEW
2006325000,True,False,intermediate_good,False,REVIEW
2006350000,True,False,intermediate_good,False,REVIEW
2006375000,True,False,intermediate_good,False,REVIEW
2006400000,True,False,intermediate_good,False,REVIEW
2006425000,True,False,intermediate_good,False,REVIEW
2006450000,True,False,intermediate_good,False,REVIEW
2006475000,True,False,intermediate_good,False,REVIEW
2006500000,True,False,intermediate_good,False,REVIEW
2006525000,True,False,intermediate_good,False,REVIEW
2006550000,True,False,intermediate_good,False,REVIEW
2006575000,True,False,intermediate_good,False,REVIEW
2006600000,True,False,intermediate_good,False,REVIEW
2006625000,True,False,intermediate_good,False,REVIEW
2006650000,True,False,intermediate_good,False,REVIEW
2006675000,True,False,intermediate_good,False,REVIEW
2006700000,True,False,intermediate_good,False,REVIEW
2006724000,True,False,intermediate_good,False,REVIEW
2006750000,True,False,intermediate_good,False,REVIEW
2006780000,True,False,intermediate_good,False,REVIEW
2006800000,True,False,intermediate_good,False,REVIEW
2006825000,True,False,intermediate_good,False,REVIEW
2006850000,True,False,intermediate_good,False,REVIEW
2006875000,True,False,intermediate_good,False,REVIEW
2006900000,True,False,intermediate_good,False,REVIEW
2006925000,True,False,intermediate_good,False,REVIEW
2006950000,True,False,intermediate_good,False,REVIEW
2006975000,True,False,intermediate_good,False,REVIEW
2007000000,True,False,intermediate_good,False,REVIEW
2007025000,True,False,intermediate_good,False,REVIEW
2007050000,True,False,intermediate_good,False,REVIEW
2007080000,True,False,intermediate_good,False,REVIEW
2007085000,True,False,intermediate_good,False,REVIEW
2007090000,True,False,intermediate_good,False,REVIEW
2007095000,True,False,intermediate_good,False,REVIEW
2007096000,True,False,intermediate_good,False,REVIEW
2007100000,True,True,consumer_good,True,consumer_final
2007125000,True,True,consumer_good,True,consumer_final
2007130000,True,True,consumer_good,True,consumer_final
2007150000,True,True,consumer_good,True,consumer_final
2007175000,True,True,consumer_good,True,consumer_final
2007200000,True,True,consumer_good,True,consumer_final
2007225000,True,True,consumer_good,True,consumer_final
2007250000,True,True,consumer_good,True,consumer_final
2007275000,True,True,consumer_good,True,consumer_final
2007300000,True,True,consumer_good,True,consumer_final
2007325000,True,True,consumer_good,True,consumer_final
2007350000,True,True,consumer_good,True,consumer_final
2007375000,True,True,consumer_good,True,consumer_final
2007400000,True,True,consumer_good,True,consumer_final
2007425000,True,True,consumer_good,True,consumer_final
2007450000,True,True,consumer_good,True,consumer_final
2007475000,True,True,consumer_good,True,consumer_final
2007500000,True,True,consumer_good,True,consumer_final
2007525000,True,True,consumer_good,True,consumer_final
2007530000,True,True,consumer_good,True,consumer_final
2007605000,True,True,consumer_good,True,consumer_final
2007625000,True,True,consumer_good,True,consumer_final
2007630000,True,True,consumer_good,True,consumer_final
2007680000,True,True,consumer_good,True,consumer_final
2007705000,True,True,consumer_good,True,consumer_final
2007750000,True,True,consumer_good,True,consumer_final
2007755000,True,True,consumer_good,True,consumer_final
2007775000,True,True,consumer_good,True,consumer_final
2007800000,True,True,consumer_good,True,consumer_final
2007825000,True,True,consumer_good,True,consumer_final
2007850000,True,False,intermediate_good,False,REVIEW
2007875000,True,False,intermediate_good,False,REVIEW
2007900000,True,False,intermediate_good,False,REVIEW
2007925000,True,False,intermediate_good,False,REVIEW
2007950000,True,False,intermediate_good,False,REVIEW
2007975000,True,False,intermediate_good,False,REVIEW
2008000000,True,False,intermediate_good,False,REVIEW
2008025000,True,False,intermediate_good,False,REVIEW
2008050000,True,False,intermediate_good,False,REVIEW
2008075000,True,False,intermediate_good,False,REVIEW
2008100000,True,False,intermediate_good,False,REVIEW
2008125000,True,False,intermediate_good,False,REVIEW
2008150000,False,False,intermediate_good,True,non_consumer
2008175000,True,False,intermediate_good,False,REVIEW
2008200000,True,False,intermediate_good,False,REVIEW
2008225000,True,False,intermediate_good,False,REVIEW
2008250000,True,False,intermediate_good,False,REVIEW
2008275000,True,False,intermediate_good,False,REVIEW
2008300000,True,False,intermediate_good,False,REVIEW
2008351000,True,False,intermediate_good,False,REVIEW
2008380000,True,False,intermediate_good,False,REVIEW
2008427000,False,False,component_or_part,True,non_consumer
2008430000,True,False,intermediate_good,False,REVIEW
2008435000,True,False,intermediate_good,False,REVIEW
2008445000,True,False,intermediate_good,False,REVIEW
2008455000,True,False,intermediate_good,False,REVIEW
2008475000,True,False,intermediate_good,False,REVIEW
2008500000,True,False,intermediate_good,False,REVIEW
2008525000,True,False,intermediate_good,False,REVIEW
2008550000,True,False,intermediate_good,False,REVIEW
2008575000,False,False,intermediate_good,True,non_consumer
2008610000,True,False,intermediate_good,False,REVIEW
2008620000,False,False,component_or_part,True,non_consumer
2008621000,False,False,component_or_part,True,non_consumer
2008625000,True,False,intermediate_good,False,REVIEW
2008630000,False,False,component_or_part,True,non_consumer
2008650000,True,False,intermediate_good,False,REVIEW
2008675000,True,False,intermediate_good,False,REVIEW
2008710000,True,False,intermediate_good,False,REVIEW
2008730000,False,False,intermediate_good,True,non_consumer
2008800000,False,False,intermediate_good,True,non_consumer
2008825000,False,False,component_or_part,True,non_consumer
2008855000,False,False,intermediate_good,True,non_consumer
2008900000,False,False,intermediate_good,True,non_consumer
2008925000,False,False,intermediate_good,True,non_consumer
2008950000,True,False,intermediate_good,False,REVIEW
2008975000,True,False,intermediate_good,False,REVIEW
2009000000,True,False,intermediate_good,False,REVIEW
2009025000,True,False,intermediate_good,False,REVIEW
2009050000,True,False,intermediate_good,False,REVIEW
2009075000,True,False,intermediate_good,False,REVIEW
2009100000,True,False,intermediate_good,False,REVIEW
2009125000,False,False,intermediate_good,True,non_consumer
2009130000,True,False,intermediate_good,False,REVIEW
2009133000,False,False,intermediate_good,True,non_consumer
2009150000,True,False,intermediate_good,False,REVIEW
2009175000,True,False,intermediate_good,False,REVIEW
2009200000,True,False,intermediate_good,False,REVIEW
2009230000,True,False,intermediate_good,False,REVIEW
2009235000,True,False,intermediate_good,False,REVIEW
2009250000,False,False,intermediate_good,True,non_consumer
2009275000,True,False,intermediate_good,False,REVIEW
2009300000,False,False,capital_equipment,True,non_consumer
2009330000,False,False,capital_equipment,True,non_consumer
2009380000,False,False,capital_equipment,True,non_consumer
2009430000,False,False,intermediate_good,True,non_consumer
2009475000,True,False,intermediate_good,False,REVIEW
2009500000,True,False,intermediate_good,False,REVIEW
2009525000,True,False,intermediate_good,False,REVIEW
2009555000,True,False,intermediate_good,False,REVIEW
2009560000,True,False,intermediate_good,False,REVIEW
2009565000,True,False,intermediate_good,False,REVIEW
2009625000,True,False,intermediate_good,False,REVIEW
2009650000,True,False,intermediate_good,False,REVIEW
2009655000,True,False,intermediate_good,False,REVIEW
2009725000,True,False,intermediate_good,False,REVIEW
2009750000,True,False,intermediate_good,False,REVIEW
2009775000,True,False,intermediate_good,False,REVIEW
2009800000,True,False,intermediate_good,False,REVIEW
2009825000,True,False,intermediate_good,False,REVIEW
2009851000,True,False,intermediate_good,False,REVIEW
2009855000,True,False,intermediate_good,False,REVIEW
2009860000,True,False,intermediate_good,False,REVIEW
2009875000,True,False,intermediate_good,False,REVIEW
2009900000,True,False,intermediate_good,False,REVIEW
2009925000,True,False,intermediate_good,False,REVIEW
2009950000,True,False,intermediate_good,False,REVIEW
2009975000,True,False,intermediate_good,False,REVIEW
2010000000,True,False,intermediate_good,False,REVIEW
2010025000,True,False,intermediate_good,False,REVIEW
2010050000,True,True,consumer_good,True,consumer_final
2010075000,False,False,component_or_part,True,non_consumer
2010100000,True,True,consumer_good,True,consumer_final
2010125000,True,True,consumer_good,True,consumer_final
2010150000,True,True,consumer_good,True,consumer_final
2010175000,True,True,consumer_good,True,consumer_final
2010200000,True,True,consumer_good,True,consumer_final
2010225000,True,True,consumer_good,True,consumer_final
2010250000,True,True,consumer_good,True,consumer_final
2010275000,True,True,consumer_good,True,consumer_final
2010300000,True,True,consumer_good,True,consumer_final
2010310000,True,True,consumer_good,True,consumer_final
2010325000,True,True,consumer_good,True,consumer_final
2010350000,True,True,consumer_good,True,consumer_final
2010375000,True,True,consumer_good,True,consumer_final
2010380000,False,False,component_or_part,True,non_consumer
2010390000,False,False,component_or_part,True,non_consumer
2010410000,True,True,consumer_good,True,consumer_final
2010425000,True,True,consumer_good,True,consumer_final
2010455000,True,True,consumer_good,True,consumer_final
2010460000,True,True,consumer_good,True,consumer_final
2010480000,True,True,consumer_good,True,consumer_final
2010500000,True,True,consumer_good,True,consumer_final
2010525000,True,True,consumer_good,True,consumer_final
2010550000,True,True,consumer_good,True,consumer_final
2010575000,True,True,consumer_good,True,consumer_final
2010600000,True,True,consumer_good,True,consumer_final
2010625000,True,True,consumer_good,True,consumer_final
2010650000,True,True,consumer_good,True,consumer_final
2010680000,True,True,consumer_good,True,consumer_final
2010705000,True,False,intermediate_good,False,REVIEW
2010725000,True,False,intermediate_good,False,REVIEW
2010750000,True,False,intermediate_good,False,REVIEW
2010775000,True,False,intermediate_good,False,REVIEW
2010800000,True,False,intermediate_good,False,REVIEW
2010830000,True,False,intermediate_good,False,REVIEW
2010833000,True,False,intermediate_good,False,REVIEW
2010835000,True,False,intermediate_good,False,REVIEW
2010850000,False,False,intermediate_good,True,non_consumer
2010875000,False,False,intermediate_good,True,non_consumer
2010900000,False,False,intermediate_good,True,non_consumer
2010925000,False,False,intermediate_good,True,non_consumer
2010950000,True,False,intermediate_good,False,REVIEW
2010975000,True,False,intermediate_good,False,REVIEW
2011000000,True,False,intermediate_good,False,REVIEW
2011020000,True,False,intermediate_good,False,REVIEW
2011075000,True,False,intermediate_good,False,REVIEW
2011100000,False,False,capital_equipment,True,non_consumer
2011125000,False,False,capital_equipment,True,non_consumer
2011150000,False,False,capital_equipment,True,non_consumer
2011175000,False,False,capital_equipment,True,non_consumer
2011200000,False,False,capital_equipment,True,non_consumer
2011225000,False,False,capital_equipment,True,non_consumer
2011250000,False,False,capital_equipment,True,non_consumer
2011280000,False,False,capital_equipment,True,non_consumer
2011325000,False,False,capital_equipment,True,non_consumer
2011330000,False,False,capital_equipment,True,non_consumer
2011425000,False,False,capital_equipment,True,non_consumer
2011450000,False,False,capital_equipment,True,non_consumer
2011475000,False,False,capital_equipment,True,non_consumer
2011500000,False,False,capital_equipment,True,non_consumer
2011525000,True,True,consumer_good,True,consumer_final
2011550000,False,False,capital_equipment,True,non_consumer
2011570000,False,False,capital_equipment,True,non_consumer
2011625000,False,True,consumer_good,False,REVIEW
2011650000,False,True,consumer_good,False,REVIEW
2011675000,True,True,consumer_good,True,consumer_final
2011700000,False,False,capital_equipment,True,non_consumer
2011725000,False,False,capital_equipment,True,non_consumer
2011750000,False,False,capital_equipment,True,non_consumer
2011775000,False,False,capital_equipment,True,non_consumer
2011780000,False,True,consumer_good,False,REVIEW
2011800000,True,True,consumer_good,True,consumer_final
2011825000,False,False,capital_equipment,True,non_consumer
2011850000,False,True,consumer_good,False,REVIEW
2011875000,False,False,capital_equipment,True,non_consumer
2011900000,False,False,capital_equipment,True,non_consumer
2011910000,False,False,capital_equipment,True,non_consumer
2011925000,False,False,capital_equipment,True,non_consumer
2012025000,False,False,capital_equipment,True,non_consumer
2012060000,False,True,consumer_good,False,REVIEW
2012100000,False,False,capital_equipment,True,non_consumer
2012125000,False,False,capital_equipment,True,non_consumer
2012130000,False,False,capital_equipment,True,non_consumer
2012250000,False,False,capital_equipment,True,non_consumer
2012275000,False,False,capital_equipment,True,non_consumer
2012300000,False,False,capital_equipment,True,non_consumer
2012325000,False,False,capital_equipment,True,non_consumer
2012350000,False,False,capital_equipment,True,non_consumer
2012375000,True,True,consumer_good,True,consumer_final
2012380000,False,False,capital_equipment,True,non_consumer
2012480000,False,False,capital_equipment,True,non_consumer
2012530000,False,False,capital_equipment,True,non_consumer
2012535000,False,False,capital_equipment,True,non_consumer
2012550000,False,False,capital_equipment,True,non_consumer
2012580000,False,False,capital_equipment,True,non_consumer
2012585000,False,False,capital_equipment,True,non_consumer
2012600000,False,False,capital_equipment,True,non_consumer
2012625000,False,False,capital_equipment,True,non_consumer
2012650000,False,False,capital_equipment,True,non_consumer
2012675000,False,False,capital_equipment,True,non_consumer
2012700000,False,False,capital_equipment,True,non_consumer
2012725000,False,False,capital_equipment,True,non_consumer
2012750000,False,False,capital_equipment,True,non_consumer
2012775000,False,False,capital_equipment,True,non_consumer
2012800000,False,False,capital_equipment,True,non_consumer
2012825000,False,False,capital_equipment,True,non_consumer
2012850000,False,False,capital_equipment,True,non_consumer
